157,58,442,660
159,58,666,666
161,58,446,672
60,59,474,474
61,59,158,240
62,59,160,318
63,59,240,240
64,59,322,480
65,59,162,240
66,59,486,486
67,59,162,246
68,59,326,492
69,59,246,246
70,59,164,330
71,59,166,246
72,59,166,166
73,59,166,252
74,59,168,334
75,59,84,84
76,59,338,504
77,59,84,170
78,59,510,510
79,59,170,258
80,59,172,342
81,59,86,86
82,59,346,516
83,59,86,174
84,59,522,522
85,59,88,174
86,59,350,528
87,59,264,264
88,59,176,354
89,59,178,264
90,59,534,534
91,59,178,270
92,59,358,540
93,59,90,90
94,59,180,362
95,59,182,270
96,59,546,546
97,59,182,276
98,59,184,366
99,59,276,276
100,59,370,552
101,59,92,186
102,59,558,558
103,59,94,186
104,59,188,374
105,59,282,282
106,59,188,378
107,59,190,282
108,59,570,570
109,59,190,288
61,60,322,480
67,60,164,330
71,60,334,504
73,60,338,504
77,60,172,342
79,60,346,516
83,60,350,528
89,60,358,540
91,60,362,540
97,60,370,552
101,60,374,564
103,60,378,564
107,60,192,382
109,60,192,386
113,60,390,588
119,60,398,600
121,60,402,600
127,60,410,612
131,60,414,624
133,60,208,418
137,60,422,636
139,60,426,636
143,60,430,648
149,60,438,660
151,60,442,660
157,60,450,672
161,60,454,684
163,60,458,684
167,60,462,696
169,60,466,696
173,60,470,708
179,60,478,720
62,61,326,492
63,61,246,246
64,61,164,330
65,61,166,246
66,61,166,166
67,61,166,252
68,61,334,504
69,61,252,252
70,61,338,504
71,61,170,252
72,61,510,510
73,61,170,258
74,61,172,342
75,61,258,258
76,61,346,516
77,61,174,258
78,61,174,174
79,61,174,264
80,61,176,350
81,61,264,264
82,61,354,528
83,61,178,264
84,61,534,534
85,61,178,270
86,61,358,540
87,61,270,270
88,61,362,540
89,61,182,270
90,61,546,546
91,61,182,276
92,61,184,366
93,61,276,276
94,61,370,552
95,61,186,276
96,61,186,186
97,61,94,186
98,61,188,374
99,61,94,94
100,61,378,564
101,61,190,282
102,61,570,570
103,61,190,288
104,61,382,576
105,61,288,288
106,61,386,576
107,61,194,288
108,61,582,582
109,61,194,294
110,61,196,390
111,61,98,98
63,62,498,498
65,62,334,504
67,62,338,504
69,62,510,510
71,62,172,342
73,62,346,516
75,62,522,522
77,62,350,528
79,62,176,354
81,62,534,534
83,62,358,540
85,62,362,540
87,62,546,546
89,62,184,366
91,62,370,552
95,62,374,564
97,62,378,564
99,62,190,190
101,62,382,576
103,62,386,576
105,62,582,582
107,62,196,390
109,62,394,588
111,62,594,594
113,62,398,600
115,62,200,402
117,62,606,606
119,62,406,612
121,62,410,612
123,62,206,206
125,62,414,624
127,62,418,624
129,62,630,630
131,62,212,422
133,62,212,426
135,62,642,642
137,62,430,648
139,62,434,648
141,62,654,654
143,62,438,660
145,62,442,660
147,62,666,666
149,62,446,672
151,62,450,672
153,62,678,678
157,62,458,684
159,62,230,230
161,62,462,696
163,62,466,696
165,62,702,702
64,63,338,504
65,63,170,252
67,63,170,258
68,63,172,342
71,63,86,174
73,63,88,174
74,63,350,528
76,63,176,354
79,63,178,270
80,63,358,540
82,63,362,540
83,63,182,270
85,63,182,276
86,63,184,366
88,63,370,552
89,63,92,186
92,63,374,564
94,63,188,378
95,63,190,282
97,63,190,288
100,63,386,576
101,63,194,288
103,63,194,294
104,63,390,588
106,63,394,588
107,63,98,198
109,63,198,300
110,63,398,600
113,63,202,300
115,63,202,306
116,63,204,406
118,63,204,410
121,63,104,206
122,63,208,414
124,63,208,418
125,63,210,312
127,63,210,318
128,63,422,636
130,63,212,426
131,63,214,318
134,63,430,648
136,63,434,648
137,63,218,324
139,63,110,218
142,63,220,442
143,63,222,330
145,63,112,222
146,63,446,672
148,63,450,672
149,63,112,226
65,64,172,342
67,64,346,516
69,64,522,522
71,64,350,528
73,64,176,354
75,64,178,178
77,64,358,540
79,64,180,362
81,64,546,546
83,64,366,552
85,64,370,552
87,64,558,558
89,64,374,564
91,64,188,378
93,64,190,190
95,64,382,576
97,64,386,576
99,64,582,582
101,64,390,588
103,64,394,588
105,64,594,594
107,64,398,600
109,64,200,402
111,64,202,202
113,64,406,612
115,64,410,612
117,64,618,618
119,64,208,414
121,64,208,418
123,64,630,630
125,64,422,636
127,64,426,636
129,64,214,214
131,64,430,648
133,64,434,648
135,64,654,654
137,64,220,438
139,64,220,442
141,64,666,666
143,64,446,672
145,64,450,672
147,64,678,678
149,64,454,684
151,64,458,684
153,64,690,690
155,64,462,696
157,64,466,696
159,64,702,702
161,64,470,708
163,64,236,474
66,65,174,174
67,65,88,174
68,65,350,528
69,65,264,264
71,65,178,264
72,65,534,534
73,65,178,270
74,65,358,540
76,65,362,540
77,65,182,270
79,65,182,276
81,65,276,276
82,65,184,370
83,65,186,276
84,65,186,186
86,65,188,374
87,65,282,282
88,65,378,564
89,65,190,282
92,65,382,576
93,65,288,288
94,65,386,576
96,65,582,582
97,65,194,294
98,65,196,390
99,65,294,294
101,65,198,294
102,65,198,198
103,65,198,300
106,65,200,402
107,65,202,300
108,65,606,606
109,65,202,306
111,65,306,306
112,65,410,612
113,65,206,306
114,65,618,618
116,65,414,624
118,65,418,624
119,65,104,210
121,65,106,210
122,65,212,422
123,65,106,106
124,65,212,426
126,65,642,642
127,65,214,324
128,65,216,430
129,65,324,324
131,65,218,324
132,65,654,654
67,66,176,354
71,66,358,540
73,66,362,540
79,66,370,552
83,66,374,564
85,66,188,378
89,66,382,576
91,66,386,576
95,66,390,588
97,66,394,588
101,66,398,600
103,66,200,402
107,66,406,612
109,66,204,410
113,66,414,624
115,66,418,624
119,66,422,636
125,66,430,648
127,66,434,648
131,66,438,660
133,66,442,660
137,66,446,672
139,66,450,672
145,66,458,684
149,66,462,696
151,66,466,696
155,66,236,470
157,66,474,708
161,66,478,720
163,66,482,720
167,66,244,486
169,66,490,732
173,66,248,494
175,66,498,744
179,66,502,756
181,66,252,506
185,66,256,510
191,66,518,780
193,66,522,780
197,66,526,792
68,67,358,540
69,67,90,90
70,67,180,362
71,67,182,270
72,67,182,182
73,67,182,276
74,67,184,366
75,67,92,92
76,67,370,552
77,67,92,186
78,67,558,558
79,67,186,282
80,67,374,564
81,67,282,282
82,67,378,564
83,67,190,282
84,67,570,570
85,67,190,288
86,67,382,576
87,67,96,96
88,67,192,386
89,67,194,288
90,67,582,582
91,67,194,294
92,67,390,588
93,67,294,294
94,67,394,588
95,67,198,294
96,67,594,594
97,67,100,198
98,67,398,600
99,67,300,300
100,67,200,402
101,67,202,300
102,67,606,606
103,67,202,306
104,67,406,612
105,67,102,102
106,67,410,612
107,67,206,306
108,67,618,618
109,67,206,312
110,67,208,414
111,67,312,312
112,67,418,624
113,67,104,210
114,67,630,630
115,67,106,210
116,67,212,422
117,67,318,318
69,68,546,546
71,68,366,552
73,68,370,552
75,68,558,558
77,68,374,564
79,68,378,564
81,68,190,190
83,68,192,382
87,68,582,582
89,68,390,588
91,68,394,588
93,68,594,594
95,68,398,600
97,68,402,600
99,68,202,202
101,68,406,612
103,68,410,612
105,68,618,618
107,68,208,414
109,68,418,624
111,68,630,630
113,68,422,636
115,68,212,426
117,68,642,642
121,68,434,648
123,68,654,654
125,68,220,438
127,68,442,660
129,68,222,222
131,68,446,672
133,68,224,450
135,68,226,226
137,68,454,684
139,68,458,684
141,68,690,690
143,68,462,696
145,68,466,696
147,68,702,702
149,68,470,708
151,68,474,708
155,68,240,478
157,68,482,720
159,68,726,726
161,68,486,732
163,68,490,732
165,68,738,738
167,68,494,744
169,68,248,498
171,68,250,250
173,68,502,756
70,69,370,552
71,69,92,186
73,69,94,186
74,69,374,564
76,69,378,564
77,69,190,282
79,69,190,288
80,69,382,576
82,69,386,576
83,69,194,288
85,69,194,294
86,69,196,390
88,69,394,588
89,69,98,198
91,69,100,198
94,69,200,402
95,69,202,300
97,69,202,306
98,69,406,612
100,69,204,410
101,69,206,306
103,69,206,312
104,69,208,414
106,69,418,624
107,69,104,210
109,69,106,210
110,69,212,422
112,69,426,636
113,69,214,318
116,69,430,648
118,69,216,434
119,69,108,218
121,69,218,330
122,69,438,660
124,69,442,660
125,69,222,330
127,69,222,336
128,69,446,672
130,69,450,672
131,69,112,226
133,69,226,342
134,69,454,684
136,69,458,684
137,69,230,342
139,69,230,348
140,69,232,462
142,69,466,696
143,69,234,348
145,69,234,354
146,69,470,708
71,70,374,564
73,70,378,564
79,70,192,386
81,70,582,582
83,70,196,390
87,70,594,594
89,70,398,600
93,70,202,202
97,70,410,612
99,70,206,206
101,70,208,414
103,70,418,624
107,70,422,636
109,70,426,636
111,70,642,642
113,70,430,648
117,70,654,654
121,70,442,660
123,70,666,666
127,70,224,450
129,70,678,678
131,70,454,684
137,70,232,462
139,70,466,696
141,70,234,234
143,70,470,708
149,70,478,720
151,70,482,720
153,70,726,726
157,70,490,732
159,70,738,738
163,70,498,744
167,70,502,756
169,70,252,506
171,70,254,254
173,70,510,768
177,70,258,258
179,70,518,780
181,70,522,780
183,70,786,786
187,70,264,530
191,70,268,534
193,70,268,538
197,70,542,816
199,70,546,816
201,70,274,274
207,70,834,834
209,70,280,558
72,71,570,570
73,71,190,288
74,71,382,576
75,71,288,288
76,71,386,576
77,71,194,288
78,71,194,194
79,71,194,294
80,71,390,588
81,71,294,294
82,71,394,588
83,71,98,198
84,71,594,594
85,71,100,198
86,71,398,600
87,71,300,300
88,71,402,600
89,71,202,300
90,71,606,606
91,71,202,306
92,71,406,612
93,71,306,306
94,71,204,410
95,71,206,306
96,71,618,618
97,71,206,312
98,71,208,414
99,71,312,312
100,71,418,624
101,71,104,210
102,71,630,630
103,71,106,210
104,71,422,636
105,71,318,318
106,71,212,426
107,71,214,318
108,71,642,642
109,71,214,324
110,71,216,430
111,71,324,324
112,71,434,648
113,71,218,324
114,71,654,654
115,71,218,330
116,71,438,660
117,71,330,330
118,71,442,660
119,71,110,222
120,71,666,666
121,71,222,336
73,72,386,576
77,72,390,588
79,72,394,588
83,72,398,600
85,72,402,600
89,72,406,612
91,72,410,612
95,72,208,414
97,72,418,624
101,72,422,636
103,72,426,636
107,72,430,648
109,72,434,648
113,72,220,438
115,72,442,660
119,72,446,672
121,72,224,450
125,72,228,454
127,72,458,684
131,72,462,696
133,72,466,696
137,72,470,708
139,72,474,708
143,72,478,720
145,72,482,720
149,72,486,732
151,72,490,732
155,72,248,494
157,72,498,744
161,72,502,756
163,72,506,756
167,72,256,510
169,72,256,514
173,72,518,780
175,72,260,522
179,72,526,792
181,72,530,792
185,72,534,804
187,72,538,804
191,72,272,542
193,72,546,816
197,72,276,550
199,72,554,828
203,72,558,840
205,72,562,840
209,72,284,566
211,72,570,852
215,72,574,864
74,73,196,390
75,73,294,294
76,73,394,588
77,73,98,198
78,73,594,594
79,73,198,300
80,73,398,600
81,73,100,100
82,73,402,600
83,73,202,300
84,73,606,606
85,73,202,306
86,73,406,612
87,73,306,306
88,73,204,410
89,73,206,306
90,73,618,618
91,73,206,312
92,73,414,624
93,73,312,312
94,73,418,624
95,73,104,210
96,73,630,630
97,73,210,318
98,73,212,422
99,73,318,318
100,73,426,636
101,73,214,318
102,73,642,642
103,73,214,324
104,73,216,430
105,73,324,324
106,73,434,648
107,73,218,324
108,73,654,654
109,73,218,330
110,73,220,438
111,73,330,330
112,73,442,660
113,73,110,222
114,73,666,666
115,73,112,222
116,73,446,672
117,73,336,336
118,73,224,450
119,73,226,336
120,73,678,678
121,73,226,342
122,73,454,684
123,73,342,342
75,74,198,198
77,74,398,600
79,74,200,402
81,74,606,606
83,74,406,612
85,74,410,612
87,74,618,618
89,74,414,624
91,74,418,624
93,74,630,630
95,74,422,636
97,74,426,636
99,74,214,214
101,74,430,648
103,74,434,648
105,74,654,654
107,74,220,438
109,74,442,660
113,74,446,672
115,74,450,672
117,74,226,226
119,74,454,684
121,74,458,684
123,74,690,690
125,74,462,696
127,74,466,696
129,74,702,702
131,74,470,708
133,74,236,474
135,74,714,714
137,74,478,720
139,74,482,720
141,74,726,726
143,74,486,732
145,74,490,732
147,74,246,246
149,74,494,744
151,74,248,498
153,74,750,750
155,74,502,756
157,74,506,756
159,74,762,762
161,74,510,768
163,74,514,768
165,74,774,774
167,74,518,780
169,74,522,780
171,74,786,786
173,74,264,526
175,74,530,792
76,75,200,402
77,75,202,300
79,75,202,306
82,75,410,612
83,75,206,306
86,75,414,624
88,75,418,624
89,75,210,312
91,75,210,318
92,75,212,422
94,75,212,426
97,75,214,324
98,75,430,648
101,75,218,324
103,75,218,330
104,75,438,660
106,75,442,660
107,75,222,330
109,75,222,336
112,75,224,450
113,75,226,336
116,75,454,684
118,75,458,684
119,75,230,342
121,75,230,348
122,75,462,696
124,75,466,696
127,75,118,234
128,75,470,708
131,75,238,354
133,75,238,360
134,75,478,720
136,75,482,720
137,75,242,360
139,75,242,366
142,75,490,732
143,75,246,366
146,75,494,744
148,75,248,498
149,75,250,372
151,75,250,378
152,75,502,756
154,75,506,756
157,75,254,384
158,75,510,768
161,75,258,384
163,75,258,390
164,75,260,518
166,75,522,780
167,75,130,262
77,76,406,612
79,76,410,612
81,76,618,618
83,76,208,414
85,76,418,624
87,76,630,630
89,76,422,636
91,76,426,636
93,76,642,642
97,76,216,434
99,76,218,218
101,76,438,660
103,76,442,660
105,76,666,666
107,76,446,672
109,76,224,450
111,76,678,678
113,76,454,684
115,76,458,684
117,76,230,230
119,76,462,696
121,76,466,696
123,76,702,702
125,76,470,708
127,76,236,474
129,76,714,714
131,76,478,720
135,76,726,726
137,76,244,486
139,76,490,732
141,76,738,738
143,76,494,744
145,76,498,744
147,76,750,750
149,76,502,756
151,76,506,756
153,76,254,254
155,76,256,510
157,76,514,768
159,76,774,774
161,76,518,780
163,76,522,780
165,76,786,786
167,76,526,792
169,76,530,792
173,76,534,804
175,76,538,804
177,76,810,810
179,76,542,816
181,76,546,816
78,77,618,618
79,77,206,312
80,77,414,624
81,77,312,312
82,77,418,624
83,77,210,312
85,77,106,210
86,77,422,636
87,77,106,106
89,77,214,318
90,77,642,642
92,77,430,648
93,77,108,108
94,77,434,648
95,77,108,218
96,77,654,654
97,77,110,218
100,77,442,660
101,77,222,330
102,77,666,666
103,77,222,336
104,77,224,446
106,77,450,672
107,77,226,336
108,77,678,678
109,77,114,226
111,77,114,114
113,77,230,342
114,77,690,690
115,77,230,348
116,77,232,462
117,77,348,348
118,77,466,696
120,77,702,702
122,77,470,708
123,77,354,354
124,77,236,474
125,77,238,354
127,77,238,360
128,77,478,720
129,77,120,120
130,77,482,720
131,77,242,360
134,77,486,732
135,77,366,366
136,77,490,732
137,77,122,246
138,77,738,738
139,77,124,246
141,77,372,372
79,78,418,624
83,78,422,636
85,78,212,426
89,78,430,648
95,78,438,660
97,78,442,660
101,78,446,672
103,78,224,450
107,78,454,684
109,78,458,684
113,78,462,696
115,78,466,696
119,78,470,708
121,78,236,474
125,78,478,720
127,78,240,482
131,78,244,486
133,78,490,732
137,78,494,744
139,78,498,744
145,78,252,506
149,78,510,768
151,78,514,768
155,78,518,780
157,78,522,780
161,78,526,792
163,78,264,530
167,78,534,804
173,78,272,542
175,78,546,816
179,78,550,828
181,78,554,828
185,78,558,840
187,78,562,840
191,78,566,852
193,78,284,570
197,78,574,864
199,78,288,578
203,78,582,876
205,78,586,876
209,78,590,888
211,78,296,594
215,78,300,598
217,78,602,900
223,78,610,912
227,78,614,924
229,78,308,618
233,78,622,936
80,79,422,636
81,79,318,318
82,79,426,636
83,79,214,318
84,79,642,642
85,79,108,214
86,79,430,648
87,79,324,324
88,79,216,434
89,79,218,324
90,79,218,218
91,79,218,330
92,79,220,438
93,79,110,110
94,79,442,660
95,79,110,222
96,79,666,666
97,79,222,336
98,79,446,672
99,79,336,336
100,79,450,672
101,79,226,336
102,79,226,226
103,79,114,226
104,79,454,684
105,79,342,342
106,79,228,458
107,79,114,230
108,79,230,230
109,79,230,348
110,79,462,696
111,79,348,348
112,79,466,696
113,79,234,348
114,79,234,234
115,79,234,354
116,79,470,708
117,79,354,354
118,79,236,474
119,79,238,354
120,79,714,714
121,79,238,360
122,79,478,720
123,79,360,360
124,79,482,720
125,79,120,242
126,79,726,726
127,79,242,366
128,79,486,732
129,79,122,122
81,80,642,642
83,80,216,430
87,80,654,654
89,80,438,660
91,80,442,660
93,80,666,666
97,80,224,450
99,80,678,678
101,80,454,684
103,80,458,684
107,80,462,696
109,80,466,696
111,80,702,702
113,80,470,708
117,80,714,714
119,80,478,720
121,80,482,720
123,80,242,242
127,80,490,732
129,80,738,738
131,80,494,744
133,80,248,498
137,80,502,756
139,80,506,756
141,80,254,254
143,80,256,510
147,80,774,774
149,80,518,780
151,80,260,522
153,80,786,786
157,80,530,792
159,80,266,266
161,80,534,804
163,80,538,804
167,80,542,816
169,80,272,546
171,80,822,822
173,80,550,828
177,80,278,278
179,80,558,840
181,80,562,840
183,80,282,282
187,80,284,570
189,80,858,858
191,80,288,574
193,80,578,864
197,80,582,876
199,80,586,876
201,80,882,882
203,80,590,888
82,81,434,648
83,81,218,324
85,81,218,330
86,81,220,438
88,81,442,660
89,81,222,330
91,81,112,222
92,81,446,672
94,81,224,450
95,81,226,336
97,81,226,342
98,81,454,684
100,81,458,684
101,81,230,342
103,81,230,348
104,81,232,462
106,81,466,696
107,81,116,234
109,81,118,234
110,81,470,708
112,81,474,708
113,81,238,354
115,81,238,360
116,81,240,478
118,81,482,720
119,81,242,360
121,81,242,366
122,81,244,486
124,81,490,732
125,81,122,246
127,81,124,246
128,81,494,744
130,81,498,744
131,81,250,372
133,81,250,378
134,81,502,756
136,81,506,756
137,81,254,378
139,81,254,384
140,81,510,768
142,81,514,768
143,81,258,384
145,81,258,390
146,81,518,780
148,81,260,522
149,81,262,390
151,81,132,262
152,81,264,526
154,81,530,792
155,81,266,396
83,82,220,438
85,82,442,660
87,82,666,666
89,82,446,672
91,82,450,672
93,82,678,678
95,82,454,684
97,82,458,684
99,82,690,690
101,82,462,696
103,82,466,696
105,82,702,702
107,82,470,708
109,82,474,708
111,82,714,714
113,82,240,478
115,82,482,720
117,82,242,242
119,82,244,486
121,82,490,732
125,82,494,744
127,82,498,744
129,82,750,750
131,82,502,756
133,82,506,756
135,82,762,762
137,82,256,510
139,82,514,768
141,82,774,774
143,82,518,780
145,82,522,780
147,82,262,262
149,82,526,792
151,82,530,792
153,82,266,266
155,82,268,534
157,82,538,804
159,82,810,810
161,82,542,816
163,82,546,816
165,82,274,274
167,82,550,828
169,82,554,828
171,82,278,278
173,82,280,558
175,82,280,562
177,82,846,846
179,82,566,852
181,82,570,852
183,82,858,858
84,83,222,222
85,83,112,222
86,83,446,672
87,83,336,336
88,83,450,672
89,83,226,336
90,83,226,226
91,83,226,342
92,83,454,684
93,83,342,342
94,83,458,684
95,83,230,342
96,83,690,690
97,83,230,348
98,83,462,696
99,83,348,348
100,83,466,696
101,83,234,348
102,83,702,702
103,83,234,354
104,83,470,708
105,83,354,354
106,83,474,708
107,83,238,354
108,83,714,714
109,83,238,360
110,83,478,720
111,83,360,360
112,83,240,482
113,83,242,360
114,83,726,726
115,83,242,366
116,83,244,486
117,83,366,366
118,83,490,732
119,83,122,246
120,83,246,246
121,83,124,246
122,83,494,744
123,83,372,372
124,83,248,498
125,83,250,372
126,83,750,750
127,83,250,378
128,83,252,502
129,83,378,378
130,83,506,756
131,83,254,378
132,83,762,762
133,83,254,384
85,84,224,450
89,84,454,684
95,84,232,462
97,84,466,696
101,84,470,708
103,84,474,708
107,84,478,720
109,84,482,720
113,84,244,486
115,84,490,732
121,84,498,744
125,84,502,756
127,84,506,756
131,84,256,510
137,84,518,780
139,84,260,522
143,84,526,792
145,84,264,530
149,84,268,534
151,84,538,804
155,84,542,816
157,84,546,816
163,84,554,828
167,84,558,840
169,84,562,840
173,84,566,852
179,84,574,864
181,84,578,864
185,84,582,876
187,84,292,586
191,84,296,590
193,84,594,888
197,84,598,900
199,84,602,900
205,84,610,912
209,84,614,924
211,84,618,924
215,84,622,936
221,84,630,948
223,84,634,948
227,84,638,960
229,84,320,642
233,84,646,972
235,84,650,972
239,84,328,654
241,84,658,984
247,84,332,666
251,84,670,1008
86,85,454,684
87,85,114,114
88,85,458,684
89,85,230,342
91,85,230,348
92,85,462,696
93,85,348,348
94,85,466,696
96,85,702,702
97,85,118,234
98,85,470,708
99,85,354,354
101,85,238,354
103,85,238,360
104,85,478,720
106,85,240,482
107,85,242,360
108,85,726,726
109,85,242,366
111,85,122,122
112,85,244,490
113,85,246,366
114,85,738,738
116,85,494,744
117,85,124,124
118,85,248,498
121,85,250,378
122,85,502,756
123,85,126,126
124,85,252,506
126,85,762,762
127,85,254,384
128,85,256,510
129,85,384,384
131,85,128,258
132,85,774,774
133,85,130,258
134,85,518,780
137,85,262,390
138,85,786,786
139,85,262,396
141,85,132,132
142,85,530,792
143,85,266,396
144,85,798,798
146,85,268,534
147,85,402,402
148,85,538,804
149,85,134,270
151,85,136,270
87,86,690,690
89,86,232,462
91,86,466,696
93,86,702,702
95,86,470,708
97,86,236,474
99,86,714,714
101,86,478,720
103,86,482,720
105,86,726,726
107,86,486,732
109,86,490,732
111,86,738,738
113,86,494,744
115,86,498,744
117,86,750,750
119,86,502,756
121,86,506,756
123,86,254,254
125,86,510,768
127,86,514,768
131,86,518,780
133,86,260,522
135,86,786,786
137,86,526,792
139,86,530,792
141,86,798,798
143,86,268,534
145,86,538,804
147,86,810,810
149,86,542,816
151,86,546,816
153,86,822,822
155,86,550,828
157,86,554,828
159,86,834,834
161,86,558,840
163,86,562,840
165,86,282,282
167,86,566,852
169,86,284,570
171,86,286,286
173,86,574,864
175,86,578,864
177,86,870,870
179,86,582,876
181,86,586,876
183,86,882,882
185,86,296,590
187,86,594,888
88,87,466,696
89,87,116,234
91,87,118,234
92,87,470,708
94,87,236,474
95,87,238,354
97,87,238,360
98,87,478,720
100,87,482,720
101,87,242,360
103,87,242,366
104,87,486,732
106,87,490,732
107,87,246,366
109,87,124,246
110,87,494,744
112,87,248,498
113,87,250,372
115,87,250,378
118,87,506,756
119,87,254,378
121,87,254,384
122,87,256,510
124,87,256,514
125,87,258,384
127,87,130,258
128,87,518,780
130,87,260,522
131,87,262,390
133,87,262,396
134,87,526,792
136,87,530,792
137,87,266,396
139,87,266,402
140,87,534,804
142,87,538,804
143,87,134,270
146,87,542,816
148,87,272,546
149,87,274,408
151,87,138,274
152,87,276,550
154,87,554,828
155,87,138,278
157,87,278,420
158,87,558,840
160,87,562,840
161,87,282,420
163,87,282,426
164,87,284,566
89,88,470,708
91,88,236,474
93,88,238,238
95,88,478,720
97,88,240,482
101,88,244,486
103,88,490,732
105,88,246,246
107,88,494,744
109,88,498,744
111,88,250,250
113,88,502,756
115,88,252,506
117,88,254,254
119,88,510,768
123,88,258,258
125,88,518,780
127,88,260,522
129,88,262,262
131,88,526,792
133,88,530,792
135,88,798,798
137,88,534,804
139,88,538,804
141,88,270,270
145,88,272,546
147,88,822,822
149,88,550,828
151,88,554,828
153,88,834,834
155,88,280,558
157,88,280,562
159,88,282,282
161,88,566,852
163,88,570,852
167,88,574,864
169,88,578,864
171,88,870,870
173,88,292,582
175,88,586,876
177,88,294,294
179,88,590,888
181,88,594,888
183,88,894,894
185,88,598,900
189,88,906,906
191,88,606,912
193,88,304,610
195,88,918,918
197,88,614,924
90,89,714,714
91,89,238,360
92,89,478,720
93,89,360,360
94,89,482,720
95,89,242,360
96,89,726,726
97,89,242,366
98,89,486,732
99,89,122,122
100,89,490,732
101,89,246,366
102,89,738,738
103,89,124,246
104,89,494,744
105,89,372,372
106,89,248,498
107,89,250,372
108,89,750,750
109,89,250,378
110,89,252,502
111,89,378,378
112,89,506,756
113,89,254,378
114,89,762,762
115,89,254,384
116,89,510,768
117,89,384,384
118,89,514,768
119,89,258,384
120,89,774,774
121,89,258,390
122,89,518,780
123,89,130,130
124,89,522,780
125,89,262,390
126,89,786,786
127,89,262,396
128,89,526,792
129,89,396,396
130,89,530,792
131,89,266,396
132,89,798,798
133,89,266,402
134,89,268,534
135,89,402,402
136,89,538,804
137,89,270,402
138,89,810,810
139,89,270,408
91,90,482,720
97,90,490,732
101,90,494,744
103,90,248,498
107,90,502,756
109,90,506,756
113,90,510,768
119,90,518,780
121,90,260,522
127,90,530,792
131,90,534,804
133,90,538,804
137,90,542,816
139,90,272,546
143,90,550,828
149,90,280,558
151,90,562,840
157,90,570,852
161,90,288,574
163,90,288,578
167,90,582,876
169,90,586,876
173,90,296,590
179,90,598,900
181,90,602,900
187,90,610,912
191,90,308,614
193,90,618,924
197,90,622,936
199,90,626,936
203,90,630,948
209,90,320,638
211,90,320,642
217,90,650,972
221,90,328,654
223,90,658,984
227,90,662,996
229,90,332,666
233,90,670,1008
239,90,678,1020
241,90,340,682
247,90,690,1032
251,90,694,1044
253,90,348,698
257,90,702,1056
259,90,706,1056
263,90,710,1068
269,90,718,1080
92,91,244,486
93,91,366,366
94,91,490,732
95,91,122,246
96,91,738,738
97,91,124,246
99,91,372,372
100,91,498,744
101,91,250,372
102,91,750,750
103,91,250,378
106,91,506,756
107,91,254,378
108,91,762,762
109,91,254,384
110,91,256,510
111,91,384,384
113,91,258,384
114,91,774,774
115,91,258,390
116,91,518,780
118,91,522,780
120,91,786,786
121,91,262,396
122,91,526,792
123,91,396,396
124,91,530,792
125,91,132,266
127,91,266,402
128,91,534,804
129,91,134,134
131,91,134,270
132,91,810,810
134,91,542,816
135,91,408,408
136,91,272,546
137,91,274,408
138,91,822,822
139,91,274,414
141,91,414,414
142,91,554,828
144,91,834,834
145,91,278,420
146,91,558,840
148,91,562,840
149,91,140,282
150,91,846,846
151,91,142,282
152,91,566,852
153,91,426,426
93,92,246,246
95,92,494,744
97,92,248,498
99,92,750,750
101,92,502,756
103,92,506,756
105,92,762,762
107,92,256,510
109,92,514,768
111,92,258,258
113,92,518,780
117,92,786,786
119,92,264,526
121,92,530,792
123,92,266,266
125,92,534,804
127,92,538,804
129,92,270,270
131,92,542,816
133,92,272,546
135,92,274,274
137,92,550,828
139,92,554,828
141,92,834,834
143,92,558,840
145,92,562,840
147,92,282,282
149,92,566,852
151,92,284,570
153,92,858,858
155,92,574,864
157,92,578,864
159,92,870,870
163,92,586,876
165,92,294,294
167,92,590,888
169,92,594,888
171,92,894,894
173,92,598,900
175,92,602,900
177,92,906,906
179,92,606,912
181,92,610,912
183,92,306,306
185,92,614,924
187,92,308,618
189,92,930,930
191,92,622,936
193,92,626,936
195,92,942,942
94,93,248,498
95,93,250,372
97,93,250,378
98,93,502,756
100,93,506,756
101,93,254,378
103,93,254,384
104,93,256,510
106,93,514,768
107,93,128,258
109,93,258,390
110,93,518,780
112,93,522,780
113,93,130,262
115,93,262,396
116,93,526,792
118,93,530,792
119,93,266,396
121,93,266,402
122,93,268,534
125,93,134,270
127,93,136,270
128,93,542,816
130,93,272,546
131,93,274,408
133,93,274,414
134,93,550,828
136,93,554,828
137,93,278,414
139,93,278,420
140,93,280,558
142,93,562,840
143,93,282,420
145,93,142,282
146,93,566,852
148,93,284,570
149,93,286,426
151,93,144,286
152,93,574,864
154,93,578,864
157,93,290,438
158,93,292,582
160,93,586,876
161,93,294,438
163,93,294,444
164,93,296,590
166,93,594,888
167,93,298,444
169,93,150,298
170,93,598,900
95,94,502,756
97,94,252,506
99,94,254,254
101,94,256,510
103,94,514,768
105,94,774,774
107,94,518,780
109,94,260,522
111,94,786,786
113,94,526,792
115,94,264,530
117,94,798,798
119,94,534,804
121,94,538,804
123,94,810,810
125,94,542,816
127,94,546,816
129,94,822,822
131,94,276,550
133,94,554,828
135,94,834,834
137,94,280,558
139,94,562,840
143,94,566,852
145,94,570,852
147,94,286,286
149,94,574,864
151,94,578,864
153,94,870,870
155,94,582,876
157,94,586,876
159,94,882,882
161,94,590,888
